Date,Open,High,Low,Close,Change_percentage,Shares_traded,Turnover_in_crore
29-May-23,8173.25,8178.4,8095.65,8166.35,-0.08%,23670921,1956.14
30-May-23,8175.6,8195.7,8134.45,8149.45,-0.32%,30923445,2751.53
01-Jan-24,10660.3,10698.2,10631.65,10661.35,0.01%,20236496,1502.77
02-Jan-24,10683.35,10879.3,10664.65,10865.35,1.7%,53020882,4956.88
03-Jan-24,10881.15,10955.8,10824.65,10929.25,0.44%,45385918,3020.47
04-Jan-24,10959.2,11049.5,10916.5,11007.3,0.44%,25941626,2687.78
05-Jan-24,11041.5,11042,10862.9,10935.95,-0.96%,27244204,2337.42
08-Jan-24,10977.9,10980.2,10814.4,10824.6,-1.4%,19509096,1795.42
09-Jan-24,10899.05,10978.15,10859.25,10940.55,0.38%,16014710,1941.34
10-Jan-24,10972.15,11018.3,10891.2,10985.4,0.12%,19654292,2327.69
11-Jan-24,11013.9,11035.2,10960.2,10997.9,-0.15%,16670990,2138.7
12-Jan-24,11032,11033.85,10915.65,10946.3,-0.78%,19689380,2178.04
15-Jan-24,10980.2,11101.6,10927.95,11053.65,0.67%,25512211,2633.44
16-Jan-24,11058.05,11060.55,10887.4,10934.15,-1.12%,29587167,2381.59
17-Jan-24,10898.85,10923.75,10829.35,10858.25,-0.37%,26674193,2720.87
18-Jan-24,10839,10966.05,10640.6,10926.3,0.81%,30926333,3265.82
19-Jan-24,10983.8,11018.35,10929.8,11005.9,0.2%,21653673,2231.87
20-Jan-24,11051.25,11068.45,10937.15,10948.4,-0.93%,8514876,923.67
23-Jan-24,11076.9,11266.3,11046.7,11146.9,0.63%,38626155,4554.51
24-Jan-24,11159.55,11264.85,11040.55,11241.7,0.74%,32697200,3604.27
25-Jan-24,11219.7,11224.3,11041.85,11099.5,-1.07%,44850402,3559.2
29-Jan-24,11041.65,11188,11000.1,11167.4,1.14%,25967652,3074.38
30-Jan-24,11198.35,11260.35,11086.5,11105.5,-0.83%,19699347,2378.37
31-Jan-24,11093.55,11455.1,11080.7,11421.85,2.96%,36891851,4897.77
01-Feb-24,11444.35,11477.05,11314.15,11371.5,-0.64%,35110725,3908.29
02-Feb-24,11387.8,11450.15,11355,11392.55,0.04%,27418316,3103.09
05-Feb-24,11435.55,11615.25,11401.3,11566.95,1.15%,37221879,3955.67
06-Feb-24,11575.45,11715.85,11564.95,11704.9,1.12%,48256731,4128
07-Feb-24,11779.15,11798.45,11666.7,11769.35,-0.08%,34383373,3480.42
08-Feb-24,11861.35,11872.7,11744.95,11785.15,-0.64%,29564590,4051.65
09-Feb-24,11821.45,11920.45,11725.9,11898.25,0.65%,47965415,4901.54
12-Feb-24,11947.2,12047.35,11914.75,11962.85,0.13%,38708985,4860.88
13-Feb-24,11994.75,12084.15,11961.05,12063.95,0.58%,26057928,3357.47
14-Feb-24,12040.7,12041.25,11836.85,11951.1,-0.74%,26248849,3073.61
15-Feb-24,11973.15,12003.95,11874.75,11905.3,-0.57%,24496775,2842.78
16-Feb-24,11945.65,12072.55,11929.8,12039.05,0.78%,,
19-Feb-24,12083.75,12137.75,12038.25,12102.4,0.15%,47506130,3021.23
20-Feb-24,12113.45,12154.9,12001.9,12122.9,0.08%,29817310,2924.29
21-Feb-24,12139.75,12166.9,12006.05,12070.4,-0.57%,21347395,2434.54
22-Feb-24,12124.7,12134.25,11972.05,12121.15,-0.03%,17484151,2332.66
23-Feb-24,12126.45,12201.5,12109.7,12159,0.27%,20003371,2231.12
26-Feb-24,12164.2,12201.1,11982.65,12056.3,-0.89%,25107680,3772.78
27-Feb-24,12057.35,12145.6,12019.05,12137.3,0.66%,25947119,2687.09
28-Feb-24,12162.7,12170.6,11998.25,12025.6,-1.13%,22233399,2340.15
29-Feb-24,12021.2,12031.55,11821.2,11950.95,-0.58%,44648483,5924.21
01-Mar-24,11972.4,11972.65,11767.95,11786.2,-1.56%,45499088,5352.13
02-Mar-24,11864.85,11922.65,11843.35,11877.35,0.11%,2989140,271.38
04-Mar-24,11887.9,11979,11851.95,11865.35,-0.19%,46708863,4062.6
05-Mar-24,11861.95,11899.95,11780.8,11873.4,0.1%,28204705,2937.74
06-Mar-24,11874.4,11992.95,11756.3,11972.6,0.83%,27370261,2962.36
